iteration,x1_overall_accuracy,x1_overall_f1,x1_group0_accuracy,x1_group0_f1,x1_group0_tpr,x1_group0_fpr,x1_group1_accuracy,x1_group1_f1,x1_group1_tpr,x1_group1_fpr,x2_overall_accuracy,x2_overall_f1,x2_group0_accuracy,x2_group0_f1,x2_group0_tpr,x2_group0_fpr,x2_group1_accuracy,x2_group1_f1,x2_group1_tpr,x2_group1_fpr,x3_overall_accuracy,x3_overall_f1,x3_group0_accuracy,x3_group0_f1,x3_group0_tpr,x3_group0_fpr,x3_group1_accuracy,x3_group1_f1,x3_group1_tpr,x3_group1_fpr,x4_overall_accuracy,x4_overall_f1,x4_group0_accuracy,x4_group0_f1,x4_group0_tpr,x4_group0_fpr,x4_group1_accuracy,x4_group1_f1,x4_group1_tpr,x4_group1_fpr,x5_overall_accuracy,x5_overall_f1,x5_group0_accuracy,x5_group0_f1,x5_group0_tpr,x5_group0_fpr,x5_group1_accuracy,x5_group1_f1,x5_group1_tpr,x5_group1_fpr,x6_overall_accuracy,x6_overall_f1,x6_group0_accuracy,x6_group0_f1,x6_group0_tpr,x6_group0_fpr,x6_group1_accuracy,x6_group1_f1,x6_group1_tpr,x6_group1_fpr
0,0.8927755102040816,0.8908475228185299,0.8798902722093268,0.8760126127757334,0.8678528243219901,0.10860774119006356,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.9006122448979591,0.8985163669540469,0.8960962228318211,0.8920273249115553,0.8783900500950077,0.08698522736650989,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.9009795918367348,0.8989629539457482,0.8968558767672504,0.8929759077628692,0.8806356883745033,0.0876454567962367,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.8937551020408163,0.891606628544667,0.8819160160371388,0.8775042585739953,0.865693556745552,0.10258314764380623,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.8998367346938776,0.8979253526046317,0.8944925089681366,0.8908148941541356,0.8808084297806185,0.09243212016175621,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.894142857142857,0.8924037176163869,0.8827178729689809,0.8793205955030116,0.8738987735360167,0.10885532722621112,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088
1,0.8927755102040816,0.8908475228185299,0.8798902722093268,0.8760126127757334,0.8678528243219901,0.10860774119006356,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.9006122448979591,0.8985163669540469,0.8960962228318211,0.8920273249115553,0.8783900500950077,0.08698522736650989,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.9009795918367348,0.8989629539457482,0.8968558767672504,0.8929759077628692,0.8806356883745033,0.0876454567962367,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.8937551020408163,0.891606628544667,0.8819160160371388,0.8775042585739953,0.865693556745552,0.10258314764380623,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.8998367346938776,0.8979253526046317,0.8944925089681366,0.8908148941541356,0.8808084297806185,0.09243212016175621,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.894142857142857,0.8924037176163869,0.8827178729689809,0.8793205955030116,0.8738987735360167,0.10885532722621112,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088
2,0.8927755102040816,0.8908475228185299,0.8798902722093268,0.8760126127757334,0.8678528243219901,0.10860774119006356,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.9006122448979591,0.8985163669540469,0.8960962228318211,0.8920273249115553,0.8783900500950077,0.08698522736650989,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.9009795918367348,0.8989629539457482,0.8968558767672504,0.8929759077628692,0.8806356883745033,0.0876454567962367,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.8937551020408163,0.891606628544667,0.8819160160371388,0.8775042585739953,0.865693556745552,0.10258314764380623,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.8998367346938776,0.8979253526046317,0.8944925089681366,0.8908148941541356,0.8808084297806185,0.09243212016175621,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.894142857142857,0.8924037176163869,0.8827178729689809,0.8793205955030116,0.8738987735360167,0.10885532722621112,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088
3,0.8927755102040816,0.8908475228185299,0.8798902722093268,0.8760126127757334,0.8678528243219901,0.10860774119006356,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.9006122448979591,0.8985163669540469,0.8960962228318211,0.8920273249115553,0.8783900500950077,0.08698522736650989,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.9009795918367348,0.8989629539457482,0.8968558767672504,0.8929759077628692,0.8806356883745033,0.0876454567962367,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.8937551020408163,0.891606628544667,0.8819160160371388,0.8775042585739953,0.865693556745552,0.10258314764380623,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.8998367346938776,0.8979253526046317,0.8944925089681366,0.8908148941541356,0.8808084297806185,0.09243212016175621,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.894142857142857,0.8924037176163869,0.8827178729689809,0.8793205955030116,0.8738987735360167,0.10885532722621112,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088
4,0.8927755102040816,0.8908475228185299,0.8798902722093268,0.8760126127757334,0.8678528243219901,0.10860774119006356,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.9006122448979591,0.8985163669540469,0.8960962228318211,0.8920273249115553,0.8783900500950077,0.08698522736650989,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.9009795918367348,0.8989629539457482,0.8968558767672504,0.8929759077628692,0.8806356883745033,0.0876454567962367,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.8937551020408163,0.891606628544667,0.8819160160371388,0.8775042585739953,0.865693556745552,0.10258314764380623,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.8998367346938776,0.8979253526046317,0.8944925089681366,0.8908148941541356,0.8808084297806185,0.09243212016175621,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.894142857142857,0.8924037176163869,0.8827178729689809,0.8793205955030116,0.8738987735360167,0.10885532722621112,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088
5,0.8927755102040816,0.8908475228185299,0.8798902722093268,0.8760126127757334,0.8678528243219901,0.10860774119006356,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.9006122448979591,0.8985163669540469,0.8960962228318211,0.8920273249115553,0.8783900500950077,0.08698522736650989,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.9009795918367348,0.8989629539457482,0.8968558767672504,0.8929759077628692,0.8806356883745033,0.0876454567962367,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.8937551020408163,0.891606628544667,0.8819160160371388,0.8775042585739953,0.865693556745552,0.10258314764380623,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.8998367346938776,0.8979253526046317,0.8944925089681366,0.8908148941541356,0.8808084297806185,0.09243212016175621,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.894142857142857,0.8924037176163869,0.8827178729689809,0.8793205955030116,0.8738987735360167,0.10885532722621112,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088
6,0.8927755102040816,0.8908475228185299,0.8798902722093268,0.8760126127757334,0.8678528243219901,0.10860774119006356,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.9006122448979591,0.8985163669540469,0.8960962228318211,0.8920273249115553,0.8783900500950077,0.08698522736650989,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.9009795918367348,0.8989629539457482,0.8968558767672504,0.8929759077628692,0.8806356883745033,0.0876454567962367,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.8937551020408163,0.891606628544667,0.8819160160371388,0.8775042585739953,0.865693556745552,0.10258314764380623,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.8998367346938776,0.8979253526046317,0.8944925089681366,0.8908148941541356,0.8808084297806185,0.09243212016175621,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.894142857142857,0.8924037176163869,0.8827178729689809,0.8793205955030116,0.8738987735360167,0.10885532722621112,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088
7,0.8927755102040816,0.8908475228185299,0.8798902722093268,0.8760126127757334,0.8678528243219901,0.10860774119006356,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.9006122448979591,0.8985163669540469,0.8960962228318211,0.8920273249115553,0.8783900500950077,0.08698522736650989,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.9009795918367348,0.8989629539457482,0.8968558767672504,0.8929759077628692,0.8806356883745033,0.0876454567962367,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.8937551020408163,0.891606628544667,0.8819160160371388,0.8775042585739953,0.865693556745552,0.10258314764380623,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.8998367346938776,0.8979253526046317,0.8944925089681366,0.8908148941541356,0.8808084297806185,0.09243212016175621,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.894142857142857,0.8924037176163869,0.8827178729689809,0.8793205955030116,0.8738987735360167,0.10885532722621112,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088
8,0.8927755102040816,0.8908475228185299,0.8798902722093268,0.8760126127757334,0.8678528243219901,0.10860774119006356,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.9006122448979591,0.8985163669540469,0.8960962228318211,0.8920273249115553,0.8783900500950077,0.08698522736650989,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.9009795918367348,0.8989629539457482,0.8968558767672504,0.8929759077628692,0.8806356883745033,0.0876454567962367,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.8937551020408163,0.891606628544667,0.8819160160371388,0.8775042585739953,0.865693556745552,0.10258314764380623,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.8998367346938776,0.8979253526046317,0.8944925089681366,0.8908148941541356,0.8808084297806185,0.09243212016175621,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.894142857142857,0.8924037176163869,0.8827178729689809,0.8793205955030116,0.8738987735360167,0.10885532722621112,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088
9,0.8927755102040816,0.8908475228185299,0.8798902722093268,0.8760126127757334,0.8678528243219901,0.10860774119006356,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.9006122448979591,0.8985163669540469,0.8960962228318211,0.8920273249115553,0.8783900500950077,0.08698522736650989,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.9009795918367348,0.8989629539457482,0.8968558767672504,0.8929759077628692,0.8806356883745033,0.0876454567962367,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.8937551020408163,0.891606628544667,0.8819160160371388,0.8775042585739953,0.865693556745552,0.10258314764380623,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.8998367346938776,0.8979253526046317,0.8944925089681366,0.8908148941541356,0.8808084297806185,0.09243212016175621,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088,0.894142857142857,0.8924037176163869,0.8827178729689809,0.8793205955030116,0.8738987735360167,0.10885532722621112,0.904840940525588,0.9043913285158423,0.8993919292426754,0.08970099667774088
