iteration,x1_overall_accuracy,x1_overall_f1,x1_group1_accuracy,x1_group1_f1,x1_group1_tpr,x1_group1_fpr,x1_group0_accuracy,x1_group0_f1,x1_group0_tpr,x1_group0_fpr,x2_overall_accuracy,x2_overall_f1,x2_group1_accuracy,x2_group1_f1,x2_group1_tpr,x2_group1_fpr,x2_group0_accuracy,x2_group0_f1,x2_group0_tpr,x2_group0_fpr,x3_overall_accuracy,x3_overall_f1,x3_group1_accuracy,x3_group1_f1,x3_group1_tpr,x3_group1_fpr,x3_group0_accuracy,x3_group0_f1,x3_group0_tpr,x3_group0_fpr,x4_overall_accuracy,x4_overall_f1,x4_group1_accuracy,x4_group1_f1,x4_group1_tpr,x4_group1_fpr,x4_group0_accuracy,x4_group0_f1,x4_group0_tpr,x4_group0_fpr,x5_overall_accuracy,x5_overall_f1,x5_group1_accuracy,x5_group1_f1,x5_group1_tpr,x5_group1_fpr,x5_group0_accuracy,x5_group0_f1,x5_group0_tpr,x5_group0_fpr,x6_overall_accuracy,x6_overall_f1,x6_group1_accuracy,x6_group1_f1,x6_group1_tpr,x6_group1_fpr,x6_group0_accuracy,x6_group0_f1,x6_group0_tpr,x6_group0_fpr,x7_overall_accuracy,x7_overall_f1,x7_group1_accuracy,x7_group1_f1,x7_group1_tpr,x7_group1_fpr,x7_group0_accuracy,x7_group0_f1,x7_group0_tpr,x7_group0_fpr,x8_overall_accuracy,x8_overall_f1,x8_group1_accuracy,x8_group1_f1,x8_group1_tpr,x8_group1_fpr,x8_group0_accuracy,x8_group0_f1,x8_group0_tpr,x8_group0_fpr
0,0.8581020408163266,0.8581749588137149,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8588192002616731,0.8614651923948928,0.8555520203627109,0.1377250546861854,0.8582244897959184,0.8589839345234364,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8590645187668657,0.8631218669074856,0.8645402481705379,0.14672724213360255,0.8590612244897959,0.8596269437652898,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8607408618856817,0.8643947228934861,0.8635062042634427,0.14218408211341074,0.8594081632653062,0.8602104574494852,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8614359309837273,0.8655243307591206,0.8674832962138084,0.14496045768130572,0.8598163265306121,0.8605112888679262,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.862253659334369,0.8661253460693555,0.8667674196627425,0.14252061248527678,0.8608775510204082,0.861422901143794,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8643797530460381,0.8679152439146627,0.8668469615017499,0.13822985024398451,0.8602653061224489,0.8609156251763084,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8631531605200752,0.866914397531974,0.8670855870187718,0.14100622581187952,0.860795918367347,0.8613309943535237,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8642162073759098,0.8677374743876626,0.8665287941457206,0.13822985024398451
1,0.857408163265306,0.8574106759192122,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8574290620655818,0.8599512761519829,0.8533248488705061,0.13822985024398454,0.8575306122448979,0.8581964094414448,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8576743805707743,0.8615863699978236,0.8618358256442891,0.14672724213360255,0.8592244897959184,0.8597791623910893,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8610679532259383,0.8646955523486941,0.8636652879414574,0.14167928655561163,0.8592448979591837,0.8600586354990816,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8611088396434704,0.8652249897582659,0.867324212535794,0.1454652532391048,0.8598979591836734,0.8605929634325099,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8624172050044974,0.8662860128310582,0.8669265033407572,0.14235234729934376,0.860673469387755,0.8612307429880744,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8639708888707173,0.8675375159490729,0.866608335984728,0.13881877839475013,0.860265306122449,0.860904255286191,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8631531605200752,0.86689296280376,0.8669265033407572,0.1408379606259465,0.860795918367347,0.8613310151328814,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8642162073759098,0.8677375547162347,0.8665287941457206,0.13822985024398451
2,0.8574693877551021,0.8574582293913127,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8575517213181781,0.8600469787196958,0.8532453070314988,0.13789331987211845,0.8579591836734695,0.858700403222574,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8585329953389484,0.8625578606440333,0.863824371619472,0.14706377250546862,0.8591836734693877,0.8597727599723995,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8609861803908742,0.8646808562977151,0.8640629971364938,0.14226821470637724,0.8593061224489797,0.8601351197242855,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8612314988960666,0.865376127756429,0.867642379891823,0.14554938583207133,0.86,0.8606975638692138,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8626216370921581,0.8664909467370607,0.8671651288577792,0.14218408211341074,0.8606326530612245,0.8611564052198722,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8638891160356529,0.8673952372789671,0.8660515431116768,0.13839811542991753,0.860265306122449,0.8609270327959094,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8631531605200753,0.8669359757634651,0.8672446706967865,0.14117449099781254,0.8607551020408165,0.8612959880939394,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8641344345408454,0.867668415316359,0.8665287941457206,0.13839811542991756
3,0.8577142857142858,0.8577354252329347,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8580423583285633,0.8605977351516848,0.8541202672605791,0.13780918727915195,0.8578979591836734,0.8586467402024223,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.858410336086352,0.8624610039096646,0.8637448297804646,0.14723203769140164,0.8592040816326529,0.859793469718178,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8610270668084062,0.8647165618638278,0.8641425389755012,0.14226821470637724,0.8593877551020409,0.8601694338794864,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8613950445661951,0.8654438736348488,0.8671651288577792,0.1447080599024062,0.8600204081632653,0.8607031245095973,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8626625235096901,0.8665018200604967,0.8670060451797645,0.14193168433451117,0.8607755102040817,0.8613071487511869,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8641753209583776,0.8676897406018066,0.8664492523067133,0.13822985024398451,0.8602040816326529,0.8608632096791047,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8630305012674787,0.8668111728271354,0.8670855870187718,0.14125862359077906,0.8607551020408162,0.8613073954937084,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8641344345408454,0.8676899904328991,0.8666878778237352,0.13856638061585058
4,0.8577959183673468,0.8578919999211472,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8582059039986917,0.860913230511688,0.8552338530066816,0.1386505132088171,0.8578571428571428,0.8585975223387557,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8583285632512878,0.8623704034028569,0.8635062042634427,0.14714790509843514,0.8592448979591837,0.8597845983792419,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8611088396434703,0.8647060707546694,0.8635062042634425,0.14142688877671208,0.8594081632653061,0.8602167417635294,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8614359309837273,0.8655372462524097,0.8675628380528158,0.14504459027427224,0.8597959183673469,0.8604941836190554,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.862212772916837,0.8660923601107103,0.8667674196627425,0.1426047450782433,0.860734693877551,0.861255107305975,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8640935481233134,0.8675886191764148,0.8662106267896913,0.138145717651018,0.8602244897959184,0.860880738769502,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8630713876850109,0.8668457988856791,0.8670855870187718,0.14117449099781257,0.8607959183673469,0.8613366284803974,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8642162073759098,0.8677479940606894,0.866608335984728,0.13831398283695104
5,0.8574897959183673,0.8575538574614594,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8575926077357101,0.8602380259363949,0.8542793509385939,0.13890291098771662,0.8577755102040816,0.858456088501524,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8581650175811596,0.8620915365379863,0.8625517021953549,0.146474844354703,0.8593265306122448,0.8599231274932796,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8612723853135986,0.8649739257840716,0.8644607063315305,0.1420999495204442,0.8597551020408163,0.8605376017139538,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8621310000817728,0.8661583378016994,0.8679605472478524,0.14403499915867407,0.8600000000000001,0.8606909826854591,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8626216370921581,0.8664767685568018,0.8670855870187718,0.14209994952044422,0.860673469387755,0.8611800704643825,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8639708888707169,0.867442986670353,0.8658924594336621,0.13806158505805147,0.8603061224489796,0.8609562165991876,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8632349333551395,0.8669937870773238,0.8671651288577792,0.140922093218913,0.8607346938775511,0.8612897778053056,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8640935481233135,0.8676550182355326,0.8666878778237352,0.1386505132088171
6,0.8579183673469387,0.8579421092153924,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8584512225038842,0.8610206767594685,0.8544384346166085,0.13730439172135286,0.8573673469387756,0.8581007575430462,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8573472892305176,0.8613916943685883,0.8624721603563476,0.1480733636210668,0.8591428571428571,0.8596903864827057,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8609044075558099,0.8645188626539977,0.8634266624244352,0.14176341914857815,0.8592448979591837,0.8600591863071563,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8611088396434704,0.8652271171193269,0.867324212535794,0.1454652532391048,0.8599795918367346,0.8606569530621775,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8625807506746259,0.8664121374128572,0.8668469615017499,0.14193168433451117,0.8606734693877552,0.861208395325949,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.863970888870717,0.8674961696461432,0.8662901686286987,0.13848224802288406,0.8602857142857142,0.8609330609689932,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8631940469376074,0.8669486659800263,0.8670855870187718,0.140922093218913,0.8608979591836735,0.8614242339556244,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8644206394635702,0.8679209898310267,0.866608335984728,0.13789331987211845
7,0.8577551020408162,0.8577645752014834,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8581241311636275,0.8606433426137191,0.8541202672605791,0.13764092209321893,0.8574897959183675,0.8582231242887943,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8575926077357102,0.8616213448026909,0.8627903277123767,0.14790509843513377,0.8593265306122448,0.8598652183905069,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8612723853135987,0.8648626911788951,0.8636652879414571,0.14125862359077906,0.8595510204081632,0.860394038103898,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.861722135906452,0.8658783187062593,0.868358256442889,0.1452969880531718,0.8596326530612244,0.8603710239239005,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8618856815765802,0.8658475054127855,0.8670060451797645,0.14353020360087498,0.8607142857142858,0.8612486394942286,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8640526617057812,0.867574240661705,0.866369710467706,0.13839811542991753,0.8602653061224489,0.8609156647848621,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8631531605200752,0.8669145493452941,0.8670855870187718,0.14100622581187952,0.8607755102040817,0.8613191526542187,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8641753209583776,0.8677135695099575,0.866608335984728,0.13839811542991756
8,0.8578979591836734,0.8579536365445971,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8584103360863521,0.8610194833577915,0.8549952274896597,0.13797745246508497,0.8581020408163266,0.8587905157409602,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8588192002616731,0.8627309105837757,0.8634266624244354,0.14605418138987042,0.8590408163265307,0.8595954448050875,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8606999754681495,0.8643286873403369,0.8633471205854278,0.1420999495204442,0.8595510204081631,0.8603396798429672,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8617221359064517,0.8657805205023356,0.8675628380528158,0.14445566212350663,0.8600612244897958,0.8607381784456413,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8627442963447541,0.8665710969009037,0.8670060451797645,0.14176341914857815,0.8607551020408163,0.8612839983457133,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8641344345408454,0.8676446462811048,0.866369710467706,0.13822985024398451,0.8603265306122447,0.8609905717605081,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8632758197726715,0.8670596924164012,0.8674037543748011,0.14109035840484604,0.8607551020408165,0.8613128936352598,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8641344345408454,0.8676999857134925,0.8667674196627425,0.1386505132088171
9,0.8580408163265306,0.8580178117006628,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8586965410090767,0.8611480010445474,0.8541998090995866,0.13654719838465423,0.8576326530612245,0.8583866123028366,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8578788126584349,0.8619425349987992,0.8633471205854281,0.14790509843513377,0.859469387755102,0.8600688387122598,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8615585902363234,0.8652601687551044,0.8647788736875596,0.14184755174154468,0.859204081632653,0.8600244450505633,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8610270668084061,0.8651590836555307,0.867324212535794,0.14563351842503788,0.8598163265306121,0.8605342379792441,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8622536593343693,0.8661690217778989,0.8670855870187718,0.14285714285714285,0.8607755102040817,0.8613126990545099,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8641753209583776,0.8676999454982097,0.8665287941457206,0.138313982836951,0.860265306122449,0.8609213054436883,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8631531605200752,0.8669250986607413,0.8671651288577792,0.14109035840484604,0.860795918367347,0.8613366460248211,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8642162073759098,0.8677480624488046,0.866608335984728,0.13831398283695104
