iteration,x1_overall_accuracy,x1_overall_f1,x1_group1_accuracy,x1_group1_f1,x1_group1_tpr,x1_group1_fpr,x1_group0_accuracy,x1_group0_f1,x1_group0_tpr,x1_group0_fpr,x2_overall_accuracy,x2_overall_f1,x2_group1_accuracy,x2_group1_f1,x2_group1_tpr,x2_group1_fpr,x2_group0_accuracy,x2_group0_f1,x2_group0_tpr,x2_group0_fpr,x3_overall_accuracy,x3_overall_f1,x3_group1_accuracy,x3_group1_f1,x3_group1_tpr,x3_group1_fpr,x3_group0_accuracy,x3_group0_f1,x3_group0_tpr,x3_group0_fpr,x4_overall_accuracy,x4_overall_f1,x4_group1_accuracy,x4_group1_f1,x4_group1_tpr,x4_group1_fpr,x4_group0_accuracy,x4_group0_f1,x4_group0_tpr,x4_group0_fpr,x5_overall_accuracy,x5_overall_f1,x5_group1_accuracy,x5_group1_f1,x5_group1_tpr,x5_group1_fpr,x5_group0_accuracy,x5_group0_f1,x5_group0_tpr,x5_group0_fpr,x6_overall_accuracy,x6_overall_f1,x6_group1_accuracy,x6_group1_f1,x6_group1_tpr,x6_group1_fpr,x6_group0_accuracy,x6_group0_f1,x6_group0_tpr,x6_group0_fpr,x7_overall_accuracy,x7_overall_f1,x7_group1_accuracy,x7_group1_f1,x7_group1_tpr,x7_group1_fpr,x7_group0_accuracy,x7_group0_f1,x7_group0_tpr,x7_group0_fpr,x8_overall_accuracy,x8_overall_f1,x8_group1_accuracy,x8_group1_f1,x8_group1_tpr,x8_group1_fpr,x8_group0_accuracy,x8_group0_f1,x8_group0_tpr,x8_group0_fpr
0,0.8553673469387755,0.8557787918812478,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8533404203123721,0.8568105975960885,0.8543588927776009,0.14773683324920076,0.8544489795918366,0.8547168513394788,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8515005315234279,0.8547708617766231,0.8503022589882278,0.1472320376914016,0.8584693877551022,0.8592855118773084,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8595551557772507,0.8637197570187889,0.8657333757556475,0.14697963991250212,0.8573877551020408,0.8581886351396056,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8573881756480498,0.861573370848647,0.863347120585428,0.14891468955073198,0.8597142857142857,0.8604473125277264,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8620492272467086,0.8659985134220296,0.8670855870187718,0.14327780582197544,0.859469387755102,0.860118120600502,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8615585902363234,0.8653712436435396,0.8653356665606109,0.14243647989231026,0.8600204081632653,0.8607518430539066,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.86266252350969,0.8665887594285122,0.8677219217308304,0.14268887767120983,0.8609591836734695,0.8614600605072259,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8645432987161664,0.8679938691785012,0.866369710467706,0.13738852431431936
1,0.8553673469387755,0.8557787918812478,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8533404203123721,0.8568105975960885,0.8543588927776009,0.14773683324920076,0.8544489795918366,0.8547168513394788,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8515005315234279,0.8547708617766231,0.8503022589882278,0.1472320376914016,0.8584693877551022,0.8592855118773084,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8595551557772507,0.8637197570187889,0.8657333757556475,0.14697963991250212,0.8573877551020408,0.8581886351396056,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8573881756480498,0.861573370848647,0.863347120585428,0.14891468955073198,0.8597142857142857,0.8604473125277264,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8620492272467086,0.8659985134220296,0.8670855870187718,0.14327780582197544,0.859469387755102,0.860118120600502,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8615585902363234,0.8653712436435396,0.8653356665606109,0.14243647989231026,0.8600204081632653,0.8607518430539066,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.86266252350969,0.8665887594285122,0.8677219217308304,0.14268887767120983,0.8609591836734695,0.8614600605072259,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8645432987161664,0.8679938691785012,0.866369710467706,0.13738852431431936
2,0.8553673469387755,0.8557787918812478,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8533404203123721,0.8568105975960885,0.8543588927776009,0.14773683324920076,0.8544489795918366,0.8547168513394788,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8515005315234279,0.8547708617766231,0.8503022589882278,0.1472320376914016,0.8584693877551022,0.8592855118773084,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8595551557772507,0.8637197570187889,0.8657333757556475,0.14697963991250212,0.8573877551020408,0.8581886351396056,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8573881756480498,0.861573370848647,0.863347120585428,0.14891468955073198,0.8597142857142857,0.8604473125277264,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8620492272467086,0.8659985134220296,0.8670855870187718,0.14327780582197544,0.859469387755102,0.860118120600502,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8615585902363234,0.8653712436435396,0.8653356665606109,0.14243647989231026,0.8600204081632653,0.8607518430539066,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.86266252350969,0.8665887594285122,0.8677219217308304,0.14268887767120983,0.8609591836734695,0.8614600605072259,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8645432987161664,0.8679938691785012,0.866369710467706,0.13738852431431936
3,0.8553673469387755,0.8557787918812478,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8533404203123721,0.8568105975960885,0.8543588927776009,0.14773683324920076,0.8544489795918366,0.8547168513394788,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8515005315234279,0.8547708617766231,0.8503022589882278,0.1472320376914016,0.8584693877551022,0.8592855118773084,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8595551557772507,0.8637197570187889,0.8657333757556475,0.14697963991250212,0.8573877551020408,0.8581886351396056,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8573881756480498,0.861573370848647,0.863347120585428,0.14891468955073198,0.8597142857142857,0.8604473125277264,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8620492272467086,0.8659985134220296,0.8670855870187718,0.14327780582197544,0.859469387755102,0.860118120600502,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8615585902363234,0.8653712436435396,0.8653356665606109,0.14243647989231026,0.8600204081632653,0.8607518430539066,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.86266252350969,0.8665887594285122,0.8677219217308304,0.14268887767120983,0.8609591836734695,0.8614600605072259,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8645432987161664,0.8679938691785012,0.866369710467706,0.13738852431431936
4,0.8553673469387755,0.8557787918812478,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8533404203123721,0.8568105975960885,0.8543588927776009,0.14773683324920076,0.8544489795918366,0.8547168513394788,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8515005315234279,0.8547708617766231,0.8503022589882278,0.1472320376914016,0.8584693877551022,0.8592855118773084,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8595551557772507,0.8637197570187889,0.8657333757556475,0.14697963991250212,0.8573877551020408,0.8581886351396056,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8573881756480498,0.861573370848647,0.863347120585428,0.14891468955073198,0.8597142857142857,0.8604473125277264,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8620492272467086,0.8659985134220296,0.8670855870187718,0.14327780582197544,0.859469387755102,0.860118120600502,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8615585902363234,0.8653712436435396,0.8653356665606109,0.14243647989231026,0.8600204081632653,0.8607518430539066,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.86266252350969,0.8665887594285122,0.8677219217308304,0.14268887767120983,0.8609591836734695,0.8614600605072259,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8645432987161664,0.8679938691785012,0.866369710467706,0.13738852431431936
5,0.8553673469387755,0.8557787918812478,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8533404203123721,0.8568105975960885,0.8543588927776009,0.14773683324920076,0.8544489795918366,0.8547168513394788,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8515005315234279,0.8547708617766231,0.8503022589882278,0.1472320376914016,0.8584693877551022,0.8592855118773084,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8595551557772507,0.8637197570187889,0.8657333757556475,0.14697963991250212,0.8573877551020408,0.8581886351396056,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8573881756480498,0.861573370848647,0.863347120585428,0.14891468955073198,0.8597142857142857,0.8604473125277264,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8620492272467086,0.8659985134220296,0.8670855870187718,0.14327780582197544,0.859469387755102,0.860118120600502,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8615585902363234,0.8653712436435396,0.8653356665606109,0.14243647989231026,0.8600204081632653,0.8607518430539066,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.86266252350969,0.8665887594285122,0.8677219217308304,0.14268887767120983,0.8609591836734695,0.8614600605072259,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8645432987161664,0.8679938691785012,0.866369710467706,0.13738852431431936
6,0.8553673469387755,0.8557787918812478,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8533404203123721,0.8568105975960885,0.8543588927776009,0.14773683324920076,0.8544489795918366,0.8547168513394788,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8515005315234279,0.8547708617766231,0.8503022589882278,0.1472320376914016,0.8584693877551022,0.8592855118773084,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8595551557772507,0.8637197570187889,0.8657333757556475,0.14697963991250212,0.8573877551020408,0.8581886351396056,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8573881756480498,0.861573370848647,0.863347120585428,0.14891468955073198,0.8597142857142857,0.8604473125277264,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8620492272467086,0.8659985134220296,0.8670855870187718,0.14327780582197544,0.859469387755102,0.860118120600502,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8615585902363234,0.8653712436435396,0.8653356665606109,0.14243647989231026,0.8600204081632653,0.8607518430539066,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.86266252350969,0.8665887594285122,0.8677219217308304,0.14268887767120983,0.8609591836734695,0.8614600605072259,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8645432987161664,0.8679938691785012,0.866369710467706,0.13738852431431936
7,0.8553673469387755,0.8557787918812478,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8533404203123721,0.8568105975960885,0.8543588927776009,0.14773683324920076,0.8544489795918366,0.8547168513394788,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8515005315234279,0.8547708617766231,0.8503022589882278,0.1472320376914016,0.8584693877551022,0.8592855118773084,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8595551557772507,0.8637197570187889,0.8657333757556475,0.14697963991250212,0.8573877551020408,0.8581886351396056,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8573881756480498,0.861573370848647,0.863347120585428,0.14891468955073198,0.8597142857142857,0.8604473125277264,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8620492272467086,0.8659985134220296,0.8670855870187718,0.14327780582197544,0.859469387755102,0.860118120600502,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8615585902363234,0.8653712436435396,0.8653356665606109,0.14243647989231026,0.8600204081632653,0.8607518430539066,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.86266252350969,0.8665887594285122,0.8677219217308304,0.14268887767120983,0.8609591836734695,0.8614600605072259,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8645432987161664,0.8679938691785012,0.866369710467706,0.13738852431431936
8,0.8553673469387755,0.8557787918812478,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8533404203123721,0.8568105975960885,0.8543588927776009,0.14773683324920076,0.8544489795918366,0.8547168513394788,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8515005315234279,0.8547708617766231,0.8503022589882278,0.1472320376914016,0.8584693877551022,0.8592855118773084,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8595551557772507,0.8637197570187889,0.8657333757556475,0.14697963991250212,0.8573877551020408,0.8581886351396056,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8573881756480498,0.861573370848647,0.863347120585428,0.14891468955073198,0.8597142857142857,0.8604473125277264,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8620492272467086,0.8659985134220296,0.8670855870187718,0.14327780582197544,0.859469387755102,0.860118120600502,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8615585902363234,0.8653712436435396,0.8653356665606109,0.14243647989231026,0.8600204081632653,0.8607518430539066,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.86266252350969,0.8665887594285122,0.8677219217308304,0.14268887767120983,0.8609591836734695,0.8614600605072259,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8645432987161664,0.8679938691785012,0.866369710467706,0.13738852431431936
9,0.8553673469387755,0.8557787918812478,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8533404203123721,0.8568105975960885,0.8543588927776009,0.14773683324920076,0.8544489795918366,0.8547168513394788,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8515005315234279,0.8547708617766231,0.8503022589882278,0.1472320376914016,0.8584693877551022,0.8592855118773084,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8595551557772507,0.8637197570187889,0.8657333757556475,0.14697963991250212,0.8573877551020408,0.8581886351396056,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8573881756480498,0.861573370848647,0.863347120585428,0.14891468955073198,0.8597142857142857,0.8604473125277264,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8620492272467086,0.8659985134220296,0.8670855870187718,0.14327780582197544,0.859469387755102,0.860118120600502,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8615585902363234,0.8653712436435396,0.8653356665606109,0.14243647989231026,0.8600204081632653,0.8607518430539066,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.86266252350969,0.8665887594285122,0.8677219217308304,0.14268887767120983,0.8609591836734695,0.8614600605072259,0.8573873359954363,0.8546511627906977,0.8546511627906977,0.13997760358342662,0.8645432987161664,0.8679938691785012,0.866369710467706,0.13738852431431936
